R_Peak_22,R_Trough_22,R_Peak_24,R_Trough_24,R_Peak_25,R_Trough_25,R_Peak_26,R_Trough_26,R_Peak_27,R_Trough_27,R_Peak_28,R_Trough_28,R_Peak_29,R_Trough_29,R_Peak_30,R_Trough_30,R_Peak_31,R_Trough_31,R_Peak_32,R_Trough_32,R_Peak_33,R_Trough_33,D_Peak_33,D_Trough_33,D_Peak_34,D_Trough_34,D_Peak_35,D_Trough_35,D_Peak_36,D_Trough_36,D_Peak_37,D_Trough_37,D_Peak_38,D_Trough_38,D_Peak_39,D_Trough_39,D_Peak_41,D_Trough_41,D_Peak_42,D_Trough_42,D_Peak_43,D_Trough_43,D_Peak_44,D_Trough_44,D_Peak_45,D_Trough_45,D_Peak_46,D_Trough_46,D_Peak_47,D_Trough_47,D_Peak_48,D_Trough_48,D_Peak_49,D_Trough_49,Fre_22,Fre_24,Fre_25,Fre_26,Fre_27,Fre_28,Fre_29,Fre_30,Fre_31,Fre_32,Fre_33,Fre_34,Fre_35,Fre_36,Fre_37,Fre_38,Fre_39,Fre_41,Fre_42,Fre_43,Fre_44,Fre_45,Fre_46,Fre_47,Fre_48,Fre_49,epsilon1,delta1
0.66688297,-0.3474633,0.70576627,-0.4047312,0.78340674,-0.4226432,0.6873778,-0.3584367,0.72645857,-0.4121269,0.79421569,-0.4511218,0.72719062,-0.3528208,0.78084941,-0.4283081,0.75277792,-0.4322743,0.97120528,-0.5706487,1,-0.4693366,1,0.22788804,0.98543581,0.22370634,0.97917185,0.22152536,0.96917334,0.21793822,0.97919623,0.21497902,0.83664444,0.18768209,0.82288107,0.18430308,0.79218592,0.17609986,0.77646508,0.17232404,0.76466083,0.16845962,0.7508554,0.16505641,0.73886709,0.16124926,0.7264254,0.15818194,0.7141816,0.15454332,0.70321173,0.15166121,0.69098045,0.14824384,0.948043065,0.90149147,0.909277206,0.828071731,0.859040641,0.892539982,0.794740479,0.82940019,0.865807408,0.896523679,0.99829504,0.87033822,1,0.79299634,0.99456859,0.77041248,0.75477608,0.73282934,0.72670883,0.72055957,0.71373305,0.70531651,0.69646669,0.68978289,0.68161587,0.67490492,0.168430015,-0.034315352
0.66695825,-0.3475986,0.70591522,-0.4048251,0.78364862,-0.4226681,0.68768207,-0.358402,0.72676363,-0.4119712,0.79456212,-0.4510721,0.72758807,-0.3528129,0.7812688,-0.4285016,0.75320298,-0.4328592,0.97153725,-0.5716259,1,-0.470387,1,0.22788823,0.98548751,0.22370772,0.9793018,0.22152584,0.96938517,0.21793915,0.97947951,0.21497883,0.83695921,0.18767772,0.82323436,0.18429852,0.79254332,0.17611276,0.77682044,0.17234999,0.76502821,0.16849697,0.75122838,0.16510478,0.73926509,0.16130833,0.72683021,0.15824923,0.71461579,0.15461704,0.70364933,0.15174404,0.69144894,0.14833117,0.94788581,0.901372798,0.909165609,0.828022143,0.858945386,0.892358153,0.794783827,0.829365623,0.865732745,0.896648364,0.99792117,0.87034828,1,0.7934598,0.99543131,0.77106325,0.75539265,0.73261216,0.72617611,0.71987748,0.71315203,0.70491186,0.69628972,0.68976741,0.68158872,0.67485484,0.121377757,-0.035434134
0.6675491,-0.3481879,0.70650266,-0.4052471,0.78439277,-0.4235587,0.68803593,-0.3590882,0.72737757,-0.4132444,0.7951718,-0.4523495,0.72793458,-0.3539118,0.78155521,-0.4296368,0.75291249,-0.4333793,0.97144345,-0.5722324,1,-0.4701717,1,0.2279042,0.98520755,0.22365633,0.9786493,0.22139684,0.96833798,0.21773946,0.97803225,0.2147024,0.83549949,0.18735038,0.82163402,0.18394663,0.79105675,0.17581149,0.77542752,0.17209012,0.76363336,0.1682656,0.7498754,0.16490523,0.73790435,0.16113302,0.72549068,0.15809599,0.71326521,0.15448204,0.70225196,0.15162653,0.69009567,0.14822656,0.948224997,0.901580384,0.909361441,0.82803011,0.859027362,0.892626039,0.794805069,0.829493692,0.86598162,0.896494413,0.99865194,0.87055053,1,0.79363496,0.99447644,0.77024598,0.75452409,0.73179919,0.72523775,0.71886347,0.71216291,0.70406115,0.69579069,0.68932017,0.68101122,0.67412675,0.161539285,-0.02205105
0.66458001,-0.3461717,0.7033286,-0.404416,0.78020022,-0.4206296,0.68575955,-0.3574475,0.72335034,-0.4089151,0.7909864,-0.4472838,0.72488944,-0.3497231,0.77875884,-0.4237865,0.75328731,-0.4292498,0.9711059,-0.5659657,1,-0.4688678,1,0.22780222,0.98668684,0.22397547,0.98201653,0.22220425,0.97372138,0.21904814,0.98555464,0.21642877,0.84315785,0.18940698,0.82992557,0.18620166,0.79828839,0.17792139,0.78191201,0.17400616,0.77006553,0.17012837,0.75576312,0.16660185,0.74385726,0.16278859,0.73098566,0.15961422,0.71883688,0.15587547,0.70778666,0.15299943,0.69535462,0.14949254,0.946611152,0.900561563,0.908454886,0.827957716,0.85873466,0.891591109,0.794219867,0.828617759,0.864681763,0.896517148,0.99725847,0.87021495,1,0.79154966,0.99601196,0.77182485,0.75580846,0.73163619,0.72570867,0.72065195,0.71500857,0.70713681,0.69800386,0.69054395,0.68171333,0.67478963,0.157507827,-0.099002261
0.66739795,-0.3483542,0.70629792,-0.4053133,0.78407906,-0.4237329,0.68777627,-0.3592994,0.72717834,-0.4135478,0.79479103,-0.4525194,0.72768061,-0.3542231,0.7812249,-0.4297432,0.7525474,-0.4331585,0.97109263,-0.5719705,1,-0.4702145,1,0.22790743,0.98513529,0.22364528,0.97847834,0.22136996,0.96806281,0.21769764,0.97763201,0.21464523,0.83505021,0.18730908,0.82096423,0.18385189,0.78962314,0.17551493,0.77372011,0.17170164,0.76156129,0.16777095,0.74762362,0.16434005,0.73529939,0.1604713,0.72275626,0.15738237,0.71017983,0.15372754,0.69906359,0.15078635,0.68656436,0.1473581,0.948285434,0.901591772,0.9093997,0.828034998,0.859066699,0.892718954,0.794835151,0.829520662,0.865980356,0.896486174,0.99879726,0.87064337,1,0.79319568,0.99402622,0.76972002,0.75388337,0.73120789,0.72471513,0.71834923,0.71150032,0.70316114,0.69443097,0.68756539,0.67911006,0.6721076,0.182370365,-0.018938504
0.66798385,-0.3486215,0.70696666,-0.4053,0.78507962,-0.424054,0.6884264,-0.359292,0.72807138,-0.4139767,0.79581933,-0.4531724,0.72845951,-0.3547818,0.78203092,-0.4307922,0.75279409,-0.4342809,0.97146457,-0.5738061,1,-0.4712218,1,0.22792667,0.98489165,0.22358712,0.97792396,0.22121794,0.96717828,0.2174629,0.9764024,0.21431642,0.83381982,0.18690326,0.81974091,0.18343128,0.7889804,0.1752103,0.77337803,0.17147625,0.76138412,0.1675992,0.74765616,0.16423368,0.7354837,0.16041236,0.72311295,0.15737597,0.71068624,0.15376655,0.69964944,0.15086469,0.68736381,0.14747314,0.94849859,0.901727625,0.909501465,0.828012599,0.85904624,0.892776195,0.7949455,0.829654872,0.866189317,0.896583218,0.99881688,0.87071214,1,0.79389454,0.9943031,0.76992222,0.75418659,0.73168418,0.72500006,0.71833272,0.71133581,0.70306144,0.6946837,0.68824038,0.68001767,0.67312063,0.150683338,-0.004924202
0.66707128,-0.3481886,0.70598551,-0.4053157,0.78364407,-0.4234284,0.68761734,-0.3591567,0.72684402,-0.4129945,0.79444231,-0.4519318,0.72751795,-0.3537135,0.781086,-0.4291254,0.75280502,-0.4328948,0.97119174,-0.571551,1,-0.4703866,1,0.22789441,0.98535129,0.22368682,0.97897965,0.22147495,0.96886633,0.21786008,0.97874404,0.2148706,0.83619269,0.18757774,0.82218508,0.18414119,0.7906421,0.17577832,0.77460721,0.17193931,0.76242694,0.16799973,0.74840377,0.16454726,0.73607206,0.16067159,0.72345894,0.15756471,0.71087868,0.15389344,0.69974585,0.15094796,0.68719984,0.14750553,0.948013784,0.901413051,0.909241608,0.828015318,0.859000317,0.892518881,0.794793125,0.829398161,0.865778285,0.896545182,0.99842867,0.8705634,1,0.79316779,0.99459941,0.7701933,0.75428843,0.73107233,0.7244953,0.71819455,0.71148882,0.70323273,0.69446386,0.68753818,0.67900385,0.67197847,0.161068795,-0.029620326
0.66593448,-0.347421,0.70484467,-0.4050533,0.78209448,-0.4222418,0.68687279,-0.3584527,0.72554299,-0.4110729,0.79308971,-0.4498329,0.72670681,-0.3520055,0.7803665,-0.4269271,0.7533424,-0.4316906,0.97132316,-0.5698813,1,-0.4707993,1,0.22785413,0.98599214,0.22381419,0.98045722,0.22179632,0.97123392,0.2183808,0.98203126,0.21555914,0.83955293,0.18839941,0.82579622,0.18502996,0.79366224,0.17657844,0.77723767,0.17265295,0.76499676,0.16867811,0.75072575,0.16515395,0.73837031,0.16125001,0.72555751,0.15808508,0.71296338,0.15436159,0.70179988,0.15139747,0.68910349,0.14791104,0.947225311,0.90089837,0.908781776,0.82795558,0.858808396,0.891947713,0.794633235,0.829025743,0.865178744,0.896665212,0.99742872,0.87036978,1,0.7928108,0.99612188,0.77150579,0.75548319,0.73089426,0.72422617,0.71820881,0.71189323,0.70377748,0.69472473,0.68754096,0.67880777,0.67177303,0.109622676,-0.06154178
0.66769198,-0.3487402,0.70670497,-0.4054122,0.78472828,-0.4239306,0.6883957,-0.3592595,0.72794532,-0.4135653,0.79557996,-0.4527442,0.72851451,-0.3545727,0.78206323,-0.4305487,0.75311206,-0.4344777,0.9715769,-0.5742442,1,-0.4725805,1,0.22791994,0.98505311,0.22361039,0.97830896,0.22127432,0.96779845,0.21755069,0.97723219,0.21443623,0.83465952,0.18706267,0.82050954,0.1835613,0.78902387,0.17517164,0.77311949,0.17135598,0.76083651,0.16739435,0.74692339,0.16396672,0.73449245,0.16006994,0.72198968,0.15698756,0.70931296,0.15334073,0.69820063,0.1503734,0.68564113,0.14695479,0.948197464,0.901499073,0.909315752,0.827969006,0.858946769,0.892524558,0.794996832,0.829571265,0.865975331,0.896804803,0.99822802,0.87078553,1,0.79396575,0.99530247,0.77064977,0.75467439,0.73095534,0.72400013,0.71723105,0.71026668,0.70197379,0.69337961,0.68682405,0.67849993,0.67155136,0.100146318,-0.011621119
0.6676041,-0.3486821,0.7065367,-0.4055327,0.78440303,-0.4241014,0.68801871,-0.3595701,0.72752859,-0.4139722,0.79511966,-0.4529776,0.72798515,-0.354685,0.78150544,-0.4302938,0.75262592,-0.4336602,0.97118398,-0.5727252,1,-0.4708417,1,0.22791395,0.98505141,0.22362549,0.97828738,0.22131839,0.967758,0.21761807,0.97720003,0.21453391,0.83462108,0.18718138,0.82045528,0.18370203,0.78896863,0.17534235,0.7730294,0.17152803,0.76078572,0.16758698,0.74682133,0.16415586,0.73442005,0.16027726,0.72185627,0.15718783,0.70920481,0.15353294,0.69804945,0.15058144,0.68549752,0.14715336,0.948322024,0.901594218,0.909409484,0.828009625,0.85904744,0.892723514,0.794878322,0.829549478,0.866018177,0.896513465,0.99885853,0.87073562,1,0.79344403,0.99409542,0.76969416,0.75379397,0.73070979,0.72399425,0.71748509,0.71063367,0.70236626,0.69376033,0.68693142,0.67840332,0.67131632,0.172482469,-0.014168832
0.66635211,-0.3473227,0.70529615,-0.4048344,0.78277539,-0.4222099,0.68724951,-0.3582258,0.72604162,-0.4111601,0.79376914,-0.4501189,0.72710489,-0.3520929,0.78081079,-0.4274003,0.75341622,-0.4321747,0.97153013,-0.5706053,1,-0.4705681,1,0.22786595,0.98582898,0.2237776,0.98008715,0.22170303,0.9706429,0.2182277,0.98122435,0.215359,0.83874477,0.18813677,0.82510718,0.18478682,0.79392363,0.17652653,0.77791625,0.17270409,0.76602358,0.16882097,0.75203276,0.16537893,0.73999406,0.16155693,0.72740228,0.15845661,0.71511868,0.15478752,0.70409465,0.15189477,0.69175007,0.14845072,0.947460313,0.901085466,0.908917711,0.827984623,0.858848263,0.892069308,0.794683351,0.829155314,0.865401578,0.896676439,0.99750318,0.87030057,1,0.79319293,0.99608515,0.77162191,0.75581899,0.73209342,0.72556138,0.71944244,0.71298652,0.7048668,0.69611452,0.68935759,0.68095861,0.67412999,0.103675974,-0.052787713
0.66682092,-0.347782,0.70566299,-0.4051517,0.78316712,-0.4230618,0.68721189,-0.3589576,0.72626003,-0.4125973,0.79390599,-0.4514335,0.72695765,-0.3531221,0.78056495,-0.4283171,0.7526022,-0.4320484,0.9710072,-0.5701195,1,-0.4692271,1,0.22788211,0.9854904,0.2237236,0.97929066,0.22157129,0.96936121,0.21801454,0.97945666,0.2150783,0.83691866,0.18781315,0.82306272,0.18442817,0.79186561,0.17615813,0.77591393,0.17234435,0.76394357,0.16845488,0.74996509,0.16501882,0.73782931,0.16118901,0.72523765,0.15809217,0.71284916,0.154427,0.70176586,0.15152389,0.68937124,0.14808326,0.947975446,0.901423308,0.909240451,0.828052668,0.859044297,0.892547157,0.794670565,0.829341304,0.865740317,0.896428763,0.99858629,0.8705102,1,0.7927313,0.99419441,0.77004381,0.75417871,0.73138573,0.72515435,0.71920361,0.712694,0.70449753,0.69576984,0.68879025,0.68025474,0.67327986,0.19668016,-0.038084265
0.66637554,-0.3473232,0.70520351,-0.404983,0.78253774,-0.4224778,0.68687051,-0.3585946,0.72565007,-0.4117257,0.79334181,-0.4504982,0.72654005,-0.3522365,0.78021468,-0.4272508,0.7528103,-0.4313913,0.97107851,-0.569066,1,-0.4689418,1,0.22786318,0.98577606,0.22378316,0.97994562,0.22172224,0.97040929,0.21826175,0.98092612,0.21540168,0.83842958,0.18818756,0.8247712,0.18485771,0.79371478,0.17664368,0.77773996,0.17283349,0.76592434,0.16897734,0.75192925,0.16554112,0.73995037,0.16174284,0.72733603,0.15864345,0.71510502,0.15497348,0.70406005,0.15210115,0.69175924,0.1486538,0.947685711,0.901256361,0.909081016,0.828050696,0.858991791,0.892346912,0.794565566,0.829188614,0.865524199,0.896436938,0.99826953,0.87038616,1,0.79254101,0.99462682,0.77052408,0.75465849,0.731656,0.72552729,0.71980061,0.71351953,0.70544756,0.69675184,0.68977096,0.68122072,0.67429612,0.188632811,-0.052777014
0.66627943,-0.3473163,0.70516755,-0.4047846,0.78257389,-0.4222715,0.68701261,-0.3583176,0.72585236,-0.4113991,0.7934927,-0.4502707,0.72683947,-0.3522191,0.78050555,-0.4274401,0.75304967,-0.4318686,0.9712303,-0.5700907,1,-0.4700757,1,0.22786912,0.98574562,0.22376654,0.97988811,0.22167693,0.97032136,0.21818594,0.98077513,0.21530378,0.83825216,0.18808347,0.82449969,0.18470904,0.79304755,0.17635805,0.77695661,0.17249321,0.76491499,0.16855913,0.75086943,0.16508483,0.73867713,0.16121649,0.72604873,0.15809345,0.71360969,0.15440717,0.70255314,0.15147368,0.69006218,0.14801863,0.947605893,0.901180411,0.909016313,0.828021575,0.858927107,0.892228986,0.794689101,0.829205125,0.86546683,0.896623057,0.99776021,0.87029549,1,0.7928005,0.99537742,0.77097508,0.75514636,0.73212397,0.72579649,0.71969612,0.7130276,0.70464405,0.69553023,0.68859334,0.68021231,0.67341676,0.137668919,-0.049567575
0.66482251,-0.3466629,0.70363052,-0.4047658,0.78044004,-0.4211864,0.6859834,-0.3578926,0.72389668,-0.4095421,0.79141206,-0.4479563,0.72538793,-0.3504377,0.77916452,-0.4246075,0.7533739,-0.4299034,0.97114866,-0.5671037,1,-0.4698106,1,0.22781294,0.98655772,0.22394235,0.98173206,0.22212035,0.97326909,0.21891096,0.98489324,0.21625068,0.84247798,0.18921745,0.82900974,0.18594638,0.7966398,0.17750217,0.77995218,0.17352698,0.76781599,0.16956664,0.75335837,0.16599593,0.74112102,0.16210772,0.72813846,0.15890082,0.71566438,0.15513692,0.70449113,0.15219239,0.69177192,0.14866853,0.946654764,0.9005478,0.90846822,0.827935426,0.858719849,0.891605781,0.794349327,0.82867443,0.864704847,0.896566158,0.99719318,0.87028926,1,0.79191225,0.99627639,0.77184144,0.75568311,0.73063058,0.72427296,0.71888642,0.71310888,0.70520589,0.69599663,0.68843429,0.67943073,0.67232899,0.132456201,-0.091641789
0.66772782,-0.3483119,0.70671945,-0.4050723,0.78477537,-0.423579,0.68830806,-0.358908,0.72781959,-0.4132907,0.7955944,-0.4525155,0.72834815,-0.3541998,0.78195617,-0.4302339,0.75299533,-0.4340861,0.97156335,-0.5735967,1,-0.4713868,1,0.22791905,0.98503486,0.22361199,0.97826045,0.22128025,0.96771875,0.21755961,0.97714917,0.21444991,0.83457615,0.18705781,0.82059243,0.18360219,0.78987929,0.17537736,0.7742727,0.17163355,0.76232327,0.16775286,0.74860476,0.16438032,0.73647767,0.16055659,0.72412069,0.15751624,0.71174055,0.1539036,0.70074498,0.15100167,0.68848008,0.14760823,0.948334201,0.901633567,0.909408854,0.828016004,0.859007653,0.892637997,0.794946496,0.829603933,0.866079624,0.896681864,0.99840208,0.87059935,1,0.79388692,0.99487881,0.77045844,0.75474824,0.73216293,0.7255318,0.71888118,0.71186518,0.7035348,0.69504026,0.68866817,0.68056418,0.67378388,0.125291116,-0.011603847
0.66686224,-0.3473398,0.70575555,-0.4047568,0.783381,-0.4225306,0.68738745,-0.3583799,0.7263709,-0.4119167,0.79421048,-0.4509243,0.7271509,-0.3525327,0.78085072,-0.4280099,0.75293496,-0.4321353,0.97133189,-0.5703338,1,-0.4690742,1,0.22788079,0.98554262,0.22372897,0.97941678,0.22158309,0.96956523,0.21803295,0.97975537,0.21510291,0.83724131,0.1878155,0.82361859,0.18447753,0.79327665,0.17638744,0.77765612,0.17265667,0.76605765,0.16885553,0.75231123,0.16548525,0.74052576,0.16173588,0.72811719,0.1586908,0.71607503,0.15506826,0.70514421,0.15223774,0.69309182,0.1488295,0.947949352,0.901446532,0.909224883,0.828067675,0.859017382,0.892467821,0.794676884,0.829340802,0.865755255,0.896480609,0.99826429,0.87030051,1,0.79307537,0.99472433,0.77064388,0.75502654,0.73286307,0.72674977,0.72075602,0.71418634,0.70600793,0.69746442,0.69086434,0.68265347,0.6759262,0.167519115,-0.039897652
0.66768028,-0.3484975,0.70666131,-0.4053141,0.78464284,-0.4238152,0.68823574,-0.359209,0.72773316,-0.4135525,0.79544025,-0.4526966,0.72825494,-0.3543864,0.78183073,-0.4302518,0.75293227,-0.4339699,0.9714694,-0.5733098,1,-0.4712867,1,0.22791564,0.98506845,0.22362192,0.97833464,0.22130675,0.96783633,0.21760048,0.97731027,0.21450761,0.83474534,0.187135,0.8207016,0.18367353,0.78966806,0.17540252,0.77391598,0.17163334,0.76185585,0.16773414,0.74802943,0.16433997,0.7358033,0.16049949,0.72335396,0.15744016,0.71087677,0.15381065,0.69981147,0.15089342,0.68743907,0.14748549,0.948282628,0.90158391,0.909378715,0.828002179,0.859003704,0.892630945,0.794911838,0.829559031,0.866023225,0.896625048,0.99853505,0.87065482,1,0.79377813,0.99469569,0.77025596,0.75444927,0.73149586,0.72477014,0.71817141,0.71127253,0.70302511,0.69454264,0.68799058,0.67968337,0.67275452,0.138322953,-0.013866525
0.66545932,-0.3464897,0.70424705,-0.4045854,0.78129656,-0.421311,0.68635499,-0.3578275,0.72439421,-0.4100097,0.79215734,-0.4486189,0.72564535,-0.3506667,0.77946193,-0.4251661,0.75314609,-0.430097,0.97118021,-0.5670767,1,-0.4684395,1,0.22782734,0.98630969,0.22389603,0.98116157,0.22200639,0.97235423,0.21872603,0.9836571,0.21600826,0.84123425,0.18889184,0.82794183,0.1856641,0.7971006,0.17753984,0.7810632,0.17372811,0.76951494,0.16992562,0.75547713,0.16648271,0.74376931,0.1627356,0.73110467,0.15962686,0.71914588,0.15594437,0.70817268,0.15312296,0.69602033,0.14966067,0.947125489,0.90092547,0.908766429,0.82803107,0.858876625,0.891953095,0.794352664,0.828885763,0.8651007,0.896451321,0.99771348,0.87020539,1,0.79208702,0.9953919,0.77137088,0.75551285,0.73216351,0.72624912,0.72095293,0.7150878,0.70722246,0.69852587,0.69150327,0.68292271,0.67609495,0.175177936,-0.080086562
0.66677595,-0.3472602,0.70569939,-0.404804,0.78330486,-0.4223963,0.68742575,-0.3583082,0.72630447,-0.4116102,0.79419665,-0.4506372,0.72718408,-0.3522656,0.78092066,-0.4277114,0.75321097,-0.4321212,0.97152053,-0.5702665,1,-0.4692319,1,0.22787278,0.98567951,0.22375468,0.97973422,0.22164746,0.97007445,0.21813798,0.98046804,0.21524063,0.83799392,0.18797072,0.82448336,0.1846625,0.7942817,0.17663486,0.77867597,0.17292582,0.76719142,0.16916192,0.75345168,0.16580702,0.74178614,0.16209216,0.72937407,0.15905658,0.71745342,0.15543993,0.706538,0.15264068,0.6945813,0.14923441,0.947779623,0.901341021,0.909123478,0.828049374,0.858963305,0.89232529,0.794640869,0.82926236,0.865648682,0.896495804,0.99806846,0.87025779,1,0.79326003,0.99518116,0.77107817,0.75544316,0.73277778,0.72651502,0.72052756,0.71412257,0.70613117,0.69781778,0.69135152,0.68311113,0.67638221,0.149389304,-0.046488273
0.66740443,-0.3477591,0.70633487,-0.4049124,0.78419205,-0.4230879,0.68785909,-0.3586756,0.727103,-0.4127184,0.79497487,-0.4518403,0.7276993,-0.3533644,0.78136674,-0.4290969,0.75287626,-0.4329397,0.97142138,-0.5715994,1,-0.4694788,1,0.22789946,0.98526986,0.22367081,0.97879114,0.22143438,0.9685645,0.21779736,0.97836077,0.2147833,0.83582634,0.18743431,0.82209321,0.18406255,0.7919341,0.17600427,0.77645657,0.17231122,0.76485578,0.1685231,0.75120478,0.16518483,0.73941057,0.16144601,0.72708129,0.15842691,0.7150287,0.15482771,0.70410108,0.15200348,0.69210121,0.14861485,0.948226536,0.901614412,0.909373528,0.828062369,0.859050152,0.89263313,0.794768556,0.829485089,0.865981703,0.896472701,0.99856281,0.87041656,1,0.7934659,0.99445004,0.77033904,0.75475734,0.73271708,0.72644651,0.72022467,0.71351518,0.70534865,0.69701678,0.69059791,0.68244965,0.67570913,0.167533033,-0.025544229
0.66602507,-0.3468946,0.70489508,-0.4046021,0.7822051,-0.4218146,0.68678999,-0.3580014,0.72541569,-0.4107778,0.79314529,-0.4496172,0.72650651,-0.3515954,0.78024199,-0.4266433,0.75315209,-0.4313186,0.97128449,-0.5691724,1,-0.4694885,1,0.22785574,0.98593367,0.22380811,0.98031568,0.22178278,0.97100473,0.21835958,0.9817464,0.21553058,0.8392591,0.18833693,0.82571098,0.18502062,0.79468271,0.17678805,0.77869876,0.17296155,0.76691011,0.16909156,0.75292937,0.16564414,0.74098042,0.16183445,0.72839018,0.15872934,0.71619222,0.15505536,0.705203,0.15217564,0.69290869,0.14872684,0.947453798,0.901110835,0.908936901,0.828029795,0.85890684,0.892128153,0.794585517,0.829106637,0.865358815,0.896576806,0.99765772,0.87019573,1,0.79265077,0.99550165,0.77125984,0.75551018,0.7326465,0.7265172,0.72067209,0.71422412,0.7059791,0.69699911,0.69009168,0.68173222,0.67498503,0.142548312,-0.059566185
0.6677268,-0.348901,0.7067307,-0.4056558,0.78470636,-0.4242081,0.68836087,-0.3595866,0.72790948,-0.4139242,0.7955214,-0.453036,0.72843973,-0.3547985,0.78196964,-0.4306195,0.75302892,-0.4343394,0.97150254,-0.5738454,1,-0.4721207,1,0.22791711,0.98506418,0.22361802,0.97832824,0.22129571,0.96782717,0.21758355,0.97727977,0.21448336,0.83472192,0.18712062,0.82055241,0.18362767,0.78898543,0.17525528,0.77302586,0.1714434,0.76073836,0.16749634,0.74677041,0.16406882,0.73433833,0.16018495,0.72177835,0.15709912,0.70910038,0.15344763,0.69794006,0.1504909,0.68537231,0.14706611,0.948200728,0.901494496,0.909319474,0.8279631,0.858960373,0.892562833,0.794940904,0.82953496,0.865961227,0.896689289,0.99849988,0.87080144,1,0.79391243,0.99491639,0.77036566,0.75436656,0.73052442,0.72350456,0.71678808,0.70994145,0.70176668,0.6932919,0.68662682,0.67812431,0.67103149,0.124364019,-0.013127346
0.66504249,-0.3461219,0.70381529,-0.4042958,0.78086661,-0.4207316,0.6861273,-0.3573842,0.7238717,-0.4092117,0.79165824,-0.4477676,0.72527523,-0.3499738,0.77915654,-0.4243377,0.75326103,-0.4296245,0.97121188,-0.5664308,1,-0.4683773,1,0.2278149,0.98649925,0.22393543,0.98159246,0.2221046,0.9730436,0.21888597,0.98462399,0.21621714,0.84221769,0.18913496,0.82905891,0.18594038,0.79828714,0.17783034,0.78228474,0.17400944,0.77076197,0.17021384,0.75671741,0.16676263,0.74508829,0.16302274,0.73241836,0.15990764,0.72053908,0.15622371,0.70960734,0.15340658,0.69749027,0.14993886,0.946905933,0.900791526,0.908636254,0.828012701,0.858817625,0.891786059,0.794280181,0.82877007,0.864932328,0.896487903,0.99742898,0.87011863,1,0.79186752,0.99573776,0.77172817,0.75593238,0.73273549,0.7269818,0.72183105,0.71602124,0.7081104,0.69923311,0.69213335,0.68359821,0.67685367,0.164207942,-0.089550033
0.66686083,-0.3475365,0.70576252,-0.4049324,0.78336932,-0.4227259,0.68741961,-0.3585816,0.72642294,-0.4121062,0.79420438,-0.4510837,0.72720819,-0.352735,0.78088125,-0.4281628,0.75296141,-0.4322647,0.97132438,-0.5705211,1,-0.4694071,1,0.22788086,0.98554624,0.22372893,0.97942601,0.22158271,0.96958028,0.21803219,0.9797674,0.21510205,0.83725561,0.18782315,0.82356165,0.1844688,0.79290113,0.1763179,0.77715359,0.17255998,0.76542198,0.16873,0.75158838,0.16533828,0.73968201,0.16156274,0.72720491,0.15850053,0.71504466,0.15486368,0.70405736,0.15200939,0.69188721,0.14859003,0.9479045,0.90139836,0.9091938,0.828048962,0.85899853,0.892437714,0.794687921,0.829323817,0.865717445,0.896493459,0.99826179,0.87036001,1,0.7931058,0.99479139,0.77062709,0.75491341,0.73228902,0.72602096,0.71997666,0.71344284,0.70530647,0.69676056,0.69008028,0.68174972,0.67492691,0.16342782,-0.039954439
